driver_id,avg_distance,avg_duration,avg_prime_time,avg_trip_revenue,onboarding_cohort,total_week_day_rides,total_week_end_rides,weighted_weekday_rides,weighted_weekend,early_morning_prop,mid_day_prop,early_evening_prop,party_time_prop,late_night_prop,observed_churn
002be0ffdc997bd5c50703158b7c2491,3.9038419062279175,13.311552346570402,0.194043321299639,12.855315769525118,0,210.0,67.0,42.0,33.5,0.0,0.0,0.0,1.0,0.0,False
007f0389f9c7b03ef97098422f902e62,2.3558186320918093,11.01989247311828,0.20161290322580644,10.370796723986755,0,22.0,9.0,4.4,4.5,0.0,0.0,0.0,1.0,0.0,False
0152a2f305e71d26cc964f8d4411add9,4.786311683225461,15.228708551483418,0.10732984293193717,13.66946980741111,3,151.0,40.0,30.2,20.0,0.0,0.0,0.0,1.0,0.0,False
01674381af7edd264113d4e6ed55ecda,5.175846390413317,15.886355555555554,0.12533333333333332,14.349577386376902,4,375.0,,75.0,,0.0,0.0,0.0,1.0,0.0,False
021e5cd15ef0bb3ec20a12af99e142b3,3.0209191529017705,15.863836477987421,0.22641509433962265,12.947953620291463,5,32.0,21.0,6.4,10.5,0.0,0.0,0.0,1.0,0.0,False
0258e250ca195cc6258cbdc75aecd853,5.070991782164343,14.854028697571751,0.11589403973509933,14.171743349608157,4,205.0,97.0,41.0,48.5,0.0,0.0,0.0,1.0,0.0,False
028b5a4dcd7f4924ebfabcf2e814c014,5.054197330564704,16.095913682277324,0.10950413223140495,14.31825129575922,5,224.0,139.0,44.8,69.5,0.0,0.0,0.0,1.0,0.0,False
02d6a6b8a6da15fc219a9570f7ebbe78,16.032569391527666,25.93736559139784,0.036290322580645164,25.25923722809598,5,62.0,,12.4,,0.0,0.0,0.0,1.0,0.0,False
036f3d94e7c65e4e3574822d31c72656,4.827146474393464,16.448529411764696,0.12745098039215685,14.47870298524022,1,170.0,34.0,34.0,17.0,0.0,0.0,0.0,1.0,0.0,False
039da9c077e17af98ca8530e4d7975f1,3.3362376473917528,12.758122895622899,0.22348484848484848,12.288845900057304,5,240.0,156.0,48.0,78.0,0.0,0.0,0.0,1.0,0.0,False
03f2b5c74cb89f39e58711699e76bf39,3.7865106566887063,16.009043348281022,0.14798206278026907,13.078326725287557,1,166.0,57.0,33.2,28.5,0.0,0.0,0.0,1.0,0.0,False
03f5278eb43475aa6790f5be32463755,3.805132754443776,14.504189189189193,0.1885135135135135,13.113671848358285,2,366.0,4.0,73.2,2.0,0.0,0.0,0.0,1.0,0.0,False
04d686ef2fba281e395992a28f14fdd3,5.050788380136733,14.207914046121587,0.1501572327044025,14.350036470979605,6,296.0,22.0,59.2,11.0,0.0,0.0,0.0,1.0,0.0,False
05addf442c147875efa5cf53453ad47b,4.058812884498713,14.447771317829464,0.23982558139534885,14.07172297549028,1,168.0,176.0,33.6,88.0,0.0,0.0,0.0,1.0,0.0,False
0656192a402808805282e60761bda088,5.209118430903213,13.27873015873016,0.15634920634920635,14.187990996351148,4,172.0,143.0,34.4,71.5,0.0,0.0,0.0,1.0,0.0,False
06c848ab3a7fc5421e82e98850a81710,3.9102438633381054,13.230666666666666,0.1275,12.306908744867474,3,299.0,101.0,59.8,50.5,0.0,0.0,0.0,1.0,0.0,False
07dd442e3e0b9f0f9b0d69c7b47cbb06,3.6481354484217756,14.625116550116543,0.09877622377622378,11.953296077976303,1,214.0,72.0,42.8,36.0,0.0,0.0,0.0,1.0,0.0,False
081d8ba3bc9a00a481df02bd9d0a4c53,2.9637075727749944,13.40833333333333,0.15104166666666666,11.272532876516763,1,143.0,49.0,28.6,24.5,0.0,0.0,0.0,1.0,0.0,False
08a1491d6a804e0af969f08252ddbbd8,4.153818538613656,15.596964389959133,0.212784588441331,14.211982798264621,2,368.0,203.0,73.6,101.5,0.0,0.0,0.0,1.0,0.0,False
08b2b063cce8d02495c4b880293f153c,4.527487871215248,15.976021711366519,0.20114942528735633,14.597062429011322,3,320.0,202.0,64.0,101.0,0.0,0.0,0.0,1.0,0.0,False
0938ed763cb3129ae63607aaf69daff5,2.420518775613574,13.492105263157896,0.08552631578947369,10.277480902450742,0,35.0,3.0,7.0,1.5,0.0,0.0,0.0,1.0,0.0,False
0afc0241296972b583debd7c5f5c707c,3.7914066663767745,14.646962616822442,0.1939252336448598,13.018856297981472,1,304.0,124.0,60.8,62.0,0.0,0.0,0.0,1.0,0.0,False
0b631e16fa61f7321da18cf35a076d5f,3.761470512208699,14.40291878172589,0.25317258883248733,13.524317761159358,2,255.0,139.0,51.0,69.5,0.0,0.0,0.0,1.0,0.0,False
0c02bd2b09f7193103279ab9b760b777,3.919927698001246,13.022222222222227,0.11212121212121212,12.170157968275872,0,300.0,30.0,60.0,15.0,0.0,0.0,0.0,1.0,0.0,False
0ca501b2a1d72e80e0d0cd2c25bdd124,3.2986720758318597,13.657232704402512,0.180188679245283,12.013148249383974,3,177.0,88.0,35.4,44.0,0.0,0.0,0.0,1.0,0.0,False
0d53c0441daccbb9022ccdcd2a58c7f7,3.6631851238765614,14.267499999999998,0.11875,12.469157324847888,6,28.0,12.0,5.6,6.0,0.0,0.0,0.0,1.0,0.0,False
0e7f0f05c7e193b1774c2e5713741cd4,5.781301537257709,15.706862745098045,0.08915441176470588,14.736351796199534,1,159.0,113.0,31.8,56.5,0.0,0.0,0.0,1.0,0.0,False
0efa2b92642c1e6db77406bb3761baf4,3.0648810800416886,13.314161849710983,0.2434971098265896,12.24701173876498,5,281.0,65.0,56.2,32.5,0.0,0.0,0.0,1.0,0.0,False
0f057c0c73054f569a59a0880b91cbb0,8.836053696412947,16.444270833333334,0.0546875,18.728907707814486,1,26.0,6.0,5.2,3.0,0.0,0.0,0.0,1.0,0.0,False
0f346940b7c9dc770d408b1063ed2f81,4.534129657161153,16.267307692307682,0.26976495726495725,15.951424540199126,2,306.0,162.0,61.2,81.0,0.0,0.0,0.0,1.0,0.0,False
100979abe35f7761f333bb7e63649767,4.074198700863553,14.670957446808512,0.12819148936170213,12.818031454391441,1,412.0,58.0,82.4,29.0,0.0,0.0,0.0,1.0,0.0,False
10570128e114c22b855f1155b88fb379,3.85400400678728,14.753855140186918,0.1582943925233645,13.01852403441706,4,390.0,38.0,78.0,19.0,0.0,0.0,0.0,1.0,0.0,False
1127af601413f32c08e2a89447e5f3b9,5.797302291204731,15.572357723577236,0.07317073170731707,14.608830555106953,1,31.0,10.0,6.2,5.0,0.0,0.0,0.0,1.0,0.0,False
113d6a61dd3bd21e5bc39bc19197f0f4,3.97455627309401,12.860085134250156,0.07809430255402751,11.739366523671686,1,479.0,30.0,95.8,15.0,0.0,0.0,0.0,1.0,0.0,False
11506b81721ca68ef019764de3d8edbd,4.462575537224275,15.685754765584774,0.18083462132921174,13.895218260720597,3,614.0,33.0,122.8,16.5,0.0,0.0,0.0,1.0,0.0,False
12933735316b452a5bc6a933d1a38124,3.3161938522570624,12.383302583025836,0.21171586715867158,12.11271637893925,4,341.0,201.0,68.2,100.5,0.0,0.0,0.0,1.0,0.0,False
1340d44ca7946f4192cd80d8f47ce99b,3.028123372672318,11.576268861454047,0.2767489711934156,12.01525098950933,5,132.0,111.0,26.4,55.5,0.0,0.0,0.0,1.0,0.0,False
15e0ade28a7d24026b2fe91ef528ddf5,3.597205619403432,13.391022810890362,0.23730684326710816,13.012108148950961,0,304.0,149.0,60.8,74.5,0.0,0.0,0.0,1.0,0.0,False
1682c469cb12aa06b06d93ab87c3836a,4.2717249244706474,13.473316912972086,0.14224137931034483,12.80835428118262,3,290.0,116.0,58.0,58.0,0.0,0.0,0.0,1.0,0.0,False
17235b165b78a09be9cd7f9abc1e833a,4.013818282170541,14.847434017595301,0.16825513196480937,13.171287380309698,1,564.0,118.0,112.8,59.0,0.0,0.0,0.0,1.0,0.0,False
175540c364f94b6adbc0ce3541a3254a,5.919791841571148,13.32006172839506,0.16666666666666666,16.18042294122694,6,29.0,25.0,5.8,12.5,0.0,0.0,0.0,1.0,0.0,False
180284a755fb939181db32b838fd0720,3.707957895229833,12.032810685249709,0.17682926829268292,12.320876637553413,5,176.0,111.0,35.2,55.5,0.0,0.0,0.0,1.0,0.0,False
183336ca67d3257c34cb80c9bd4dfb34,3.101059733034084,13.097591145833338,0.3212890625,13.200300053682591,3,224.0,32.0,44.8,16.0,0.0,0.0,0.0,1.0,0.0,False
186d02f3ae489428440a352e3fe503a4,9.373112585003579,20.542708333333334,0.1953125,22.161092845050522,5,12.0,20.0,2.4,10.0,0.0,0.0,0.0,1.0,0.0,False
187a5227c531151abd112eef1d104301,3.6308841898619573,14.190242976461663,0.16514806378132119,12.490451763591288,0,326.0,113.0,65.2,56.5,0.0,0.0,0.0,1.0,0.0,False
1925803c42c264e21fdcf0a35fbd2107,3.4974148072879667,13.99261213720316,0.21503957783641162,12.655663467657588,2,256.0,123.0,51.2,61.5,0.0,0.0,0.0,1.0,0.0,False
1936275dcb0942dc60a378839fae4730,6.838954089200155,15.862837837837827,0.11486486486486487,16.532983740386875,3,256.0,40.0,51.2,20.0,0.0,0.0,0.0,1.0,0.0,False
1989ad384dd8ab8f43fd19822c36aeac,5.317315035810458,13.735302593659943,0.07276657060518732,13.666246578132132,0,229.0,118.0,45.8,59.0,0.0,0.0,0.0,1.0,0.0,False
19daceea26aeb211cb8bf28c8497b6c2,3.9771012288236713,16.36133333333333,0.158,13.519947998956088,3,204.0,46.0,40.8,23.0,0.0,0.0,0.0,1.0,0.0,False
19e1cdfeaf90239d8585e6a78136a403,3.2689537470237617,12.185888738127547,0.1550203527815468,11.491534393666084,1,449.0,288.0,89.8,144.0,0.0,0.0,0.0,1.0,0.0,False
1a2af09b492ba2519c5b4aec478642a7,7.968107003133198,20.477755905511803,0.1545275590551181,19.358689214113582,1,196.0,58.0,39.2,29.0,0.0,0.0,0.0,1.0,0.0,False
1b9ddecea8eb99bc37f9b0711546f1c0,3.827322829835053,12.151129032258057,0.14919354838709678,12.222038938734878,3,473.0,147.0,94.6,73.5,0.0,0.0,0.0,1.0,0.0,False
1c4312919166a0e7cefe6b3ddf1ec9c6,5.135566800523241,15.298226950354612,0.16489361702127658,15.173471943213336,6,19.0,28.0,3.8,14.0,0.0,0.0,0.0,1.0,0.0,False
1c6e8fbca23da68279d93b2de6eaa3d1,4.068703972228309,12.676695217701655,0.15845824411134904,12.862691589005646,4,293.0,174.0,58.6,87.0,0.0,0.0,0.0,1.0,0.0,False
1d789a00290ec2e8a4ae1c704f671caf,4.113533780901351,12.679840067340077,0.16351010101010102,12.697826910137737,1,264.0,132.0,52.8,66.0,0.0,0.0,0.0,1.0,0.0,False
1d7bc6daa163020694e2a5e636b96a0d,3.8232061141670215,13.34717607973423,0.26245847176079734,13.602397960412857,3,205.0,96.0,41.0,48.0,0.0,0.0,0.0,1.0,0.0,False
1d92784a09b1d1f85b05508e33261efb,6.23410705530336,16.147732067510567,0.14477848101265822,16.1200317246568,1,228.0,88.0,45.6,44.0,0.0,0.0,0.0,1.0,0.0,False
1e836fdeba5bcacf45438c08bfcf4fa3,3.604943602027301,13.82034097589653,0.16358024691358025,12.33949820716768,4,355.0,212.0,71.0,106.0,0.0,0.0,0.0,1.0,0.0,False
1e9570c1846c0f79c1ec103f608bc8ee,3.9224411173904237,14.537899543379007,0.19292237442922375,13.293171175517625,6,173.0,46.0,34.6,23.0,0.0,0.0,0.0,1.0,0.0,False
1ed175c60fdf7380fefc804bf4dd75f3,2.3586540318823785,9.745238095238095,0.07857142857142857,9.132364999900581,6,20.0,15.0,4.0,7.5,0.0,0.0,0.0,1.0,0.0,False
1f83b77c681720ce48d33c21083c27e0,3.5752091814223164,15.36039290240812,0.22813688212927757,13.326619070134216,2,180.0,83.0,36.0,41.5,0.0,0.0,0.0,1.0,0.0,False
215263f9135bdd22b0e41659046b150d,4.319816574999472,14.904767932489447,0.16645569620253164,13.72589016192902,2,279.0,116.0,55.8,58.0,0.0,0.0,0.0,1.0,0.0,False
21eb2a893ddf647ee9d307d873a697b7,3.5132034003091643,13.14029038112524,0.20961887477313976,12.578728014836205,6,439.0,112.0,87.8,56.0,0.0,0.0,0.0,1.0,0.0,False
220d2d2a94c58c0f7ee7cb1864d5f0c5,4.345189968959653,13.477117117117109,0.20743243243243242,13.684954037858102,4,231.0,139.0,46.2,69.5,0.0,0.0,0.0,1.0,0.0,False
2231ec7a993e7ce92f79588ccc405e21,7.037458932143973,17.22521367521368,0.08333333333333333,16.839441687786913,4,32.0,7.0,6.4,3.5,0.0,0.0,0.0,1.0,0.0,False
225fb2558cee416b136c9c9231824580,7.560647647009753,15.895934959349594,0.024390243902439025,16.22559242493351,2,31.0,10.0,6.2,5.0,0.0,0.0,0.0,1.0,0.0,False
22ca9510a0c0d97ba66750530ee0e914,4.610345725590652,13.252066115702476,0.2768595041322314,14.609159063722824,4,156.0,86.0,31.2,43.0,0.0,0.0,0.0,1.0,0.0,False
22d43c4cd79a3cbab663d9eadd1e5995,9.336521963742467,20.283467381590693,0.25134048257372654,21.86846329462748,0,192.0,181.0,38.4,90.5,0.0,0.0,0.0,1.0,0.0,False
23017e4c03d224c89b5e3a0550e1bd9f,3.912793902443809,15.247085201793723,0.1446188340807175,12.876541363515543,0,194.0,29.0,38.8,14.5,0.0,0.0,0.0,1.0,0.0,False
236af2c3c395a20fd53696a5634abd7b,4.781843630654603,14.91617231638418,0.06885593220338983,13.196306563230058,0,178.0,58.0,35.6,29.0,0.0,0.0,0.0,1.0,0.0,False
23f2a72a48ef9f44301dbcfd69f8b3f0,4.904023961602702,16.256581196581195,0.14743589743589744,14.225746072513456,3,125.0,70.0,25.0,35.0,0.0,0.0,0.0,1.0,0.0,False
2422c0748699c412f9759b2897484061,3.7951878656849143,14.282727920227927,0.14476495726495728,12.704444425160698,5,342.0,126.0,68.4,63.0,0.0,0.0,0.0,1.0,0.0,False
